"sampleID"	"BAK"	"BAX"	"BID"	"BIM"	"CASPASE7CLEAVEDD198"	"BADPS112"	"BCL2"	"BCLXL"	"CIAP"	"CDK1"	"CYCLINB1"	"CYCLINE1"	"CYCLINE2"	"P27PT157"	"P27PT198"	"PCNA"	"FOXM1"	"X53BP1"	"ATM"	"BRCA2"	"CHK1PS345"	"CHK2PT68"	"KU80"	"MRE11"	"P53"	"RAD50"	"RAD51"	"XRCC1"	"FIBRONECTIN"	"NCADHERIN"	"COLLAGENVI"	"CLAUDIN7"	"ECADHERIN"	"BETACATENIN"	"PAI1"	"ERALPHA"	"ERALPHAPS118"	"PR"	"AR"	"INPP4B"	"GATA3"	"AKTPS473"	"AKTPT308"	"GSK3ALPHABETAPS21S9"	"GSK3PS9"	"PRAS40PT246"	"TUBERINPT1462"	"PTEN"	"ARAFPS299"	"CJUNPS73"	"CRAFPS338"	"JNKPT183Y185"	"MAPKPT202Y204"	"MEK1PS217S221"	"P38PT180Y182"	"P90RSKPT359S363"	"YB1PS102"	"EGFRPY1068"	"EGFRPY1173"	"HER2PY1248"	"HER3PY1298"	"SHCPY317"	"SRCPY416"	"SRCPY527"	"X4EBP1PS65"	"X4EBP1PT37T46"	"X4EBP1PT70"	"P70S6KPT389"	"MTORPS2448"	"S6PS235S236"	"S6PS240S244"	"RBPS807S811"	"CAVEOLIN1"	"MYH11"	"RAB11"	"GAPDH"	"RBM15"
"TCGA-A5-A0GW"	0.48932	0.14413	-0.14654	0.26074	0.61734	0.023465	0.26559	-0.0013593	-0.32063	0.2008	1.0464	0.35855	0.11347	0.024224	0.27436	0.45581	-0.043811	0.40682	-1.0009	-0.24703	0.012685	0.27547	0.14912	-0.043402	-0.18203	-0.14258	0.30508	0.11117	-0.35423	0.28954	0.27637	0.049792	-0.14186	-0.96499	0.16687	0.58048	0.087485	0.21716	-0.64004	-0.33046	-0.0052235	0.63439	0.68746	0.17106	0.01602	-0.15248	-0.15781	-0.19198	-0.21195	0.12759	-0.14843	-0.32647	-0.45669	-0.43663	-0.16752	-0.15545	0.020727	-0.13416	-0.060962	-0.3721	0.15791	-0.20647	-0.05722	-0.5227	-0.32981	-0.19344	0.33692	-0.26433	-0.33027	0.10723	0.63131	0.14658	-0.1347	1.1599	0.32921	0.60854	0.13239
"TCGA-A5-A0GB"	0.052569	0.32751	-0.13428	-0.37812	1.5753	0.19825	-0.51122	0.30356	-0.11267	-0.12397	-0.753	0.61073	-0.05306	-0.063066	0.22082	-0.35846	-0.51174	0.1339	-1.1897	-0.41604	0.33144	-0.24874	-0.18795	-0.22911	-0.48863	0	-0.027663	-0.054593	-0.71093	0.35342	-0.128	1.6079	0.94504	1.1722	-0.4705	1.5774	0.47443	-0.038461	-0.44609	0.38224	0.033333	1.9646	1.7159	0.96801	0.99675	0.36604	-0.25869	-0.46426	-0.17947	0.096472	-0.1934	-0.20626	0.75783	-0.14205	0.77363	0.97382	0.69095	0.014965	-0.081083	0.73494	-0.17433	-0.1043	0.44184	-0.53566	0.38702	0.61238	0.0112	-0.11087	0.016136	1.2156	1.4241	0.29761	0.53865	1.5815	0.05167	2.0163	0.073823
"TCGA-A5-A0GV"	0.54491	0.35029	-0.049713	0.54565	-0.15638	-0.21758	0.40697	0.17256	-0.42012	-0.13095	-0.021372	0.97254	0.29475	0.024341	0.13193	0.31431	-0.32624	0.6626	-1.6189	-0.11582	-0.051035	0.0059626	0.34428	0.034635	-0.30337	-0.058756	0.10336	0.0095085	-0.41152	0.28154	0.062866	1.2078	0.63058	0.39262	-0.5419	0.86752	0.20897	0.074607	-0.016296	-0.015747	-0.084684	0.90762	0.84543	-0.19149	-0.23783	-0.10621	-0.21352	-0.48781	0.084289	0.11936	-0.0094126	-0.27776	-0.88245	-0.56314	-0.052733	-0.011288	-0.11471	0.099481	0.2081	0.1477	0.10535	-0.12011	-0.23845	-1.1806	0.19998	0.32428	0.26864	-0.3884	-0.47014	-1.1469	-0.90053	0.64672	-1.314	-0.092544	0.24726	1.0768	-0.075994
"TCGA-A5-A0G1"	-0.069778	0.81526	-0.051961	0.16475	3.8946	0.13123	-0.12556	0.39786	0.050057	-0.29698	-0.38033	0.24959	-0.075043	0.016343	-0.075952	0.50504	-0.33861	0.020987	-0.88815	-0.18667	0.081011	-0.15107	-0.30305	0.010295	-0.39772	0.033411	-0.074	0.083865	-1.1272	-0.0094411	0.045407	0.23209	-0.7568	-0.66318	-0.23411	0.25891	-0.61158	-0.13224	-0.32365	1.8297	0.086375	-0.94665	-0.69818	-0.46195	-0.56022	-0.15605	-0.35813	0.3194	-0.096297	-0.14022	-0.2519	-0.30331	-0.76262	-0.27601	0.91641	-0.099087	-0.12374	-0.2478	-0.0058194	-0.16038	-0.093163	-0.15675	-0.25419	-0.49737	-0.16366	-1.0186	-0.030968	-0.053569	-0.059846	-0.10317	-0.16961	-0.12954	0.092192	0.6409	0.15317	0.96731	0.34024
"TCGA-A5-A0G9"	0.24964	-0.54094	-0.15574	0.31554	-0.56846	-0.28494	0.58994	-0.27242	0.0033876	-0.1027	-0.8906	0.60324	0.076515	-0.040767	0.10901	-0.20041	-0.4417	0.51281	0.51317	0.13716	-0.095751	-0.022262	-0.0037046	0.08699	-0.25667	-0.55299	-0.12014	-0.0021248	-0.75163	0.096697	-0.045721	1.2475	0.5492	0.55213	-0.36541	4.2144	0.77163	0.47112	0.14396	-0.066279	-0.41286	1.7497	1.5898	-0.43995	-0.33893	-0.14878	-0.34214	0.73867	0.10188	0.0068379	-0.13891	-0.19616	-0.7843	-0.46854	-0.13181	-0.0026483	-0.20309	-0.10736	0.055651	-0.018991	-0.016236	0.29054	0.095712	-0.8698	0.18152	-0.050612	0.099069	-0.10983	0.032521	0.16523	0.094976	-0.45773	-1.5161	-0.51417	0.11291	-0.19897	0.431
"TCGA-A5-A0GR"	0.37418	0.20068	0.020551	-0.03266	-0.57515	-0.26455	-0.68893	-0.27018	-0.38569	-0.31637	-1.4382	2.9191	0.24163	0.11877	0.31902	-0.10181	-0.66231	0.19739	-0.43471	-0.11487	-0.25621	0.049336	-0.49981	0.14327	-0.35245	-0.56304	0.019404	-0.11609	1.0395	0.18594	0.073617	1.7921	0.15248	-0.55179	-0.68348	0.48622	0.11449	0.059666	-0.50409	0.60362	-0.54766	0.68084	0.87948	0.11098	-0.52699	0.032705	-0.042381	0.19673	0.098513	-0.081059	0.020188	-0.045079	0.093396	-0.13614	-1.0248	0.42479	0.68872	-0.15442	0.14854	0.17353	0.077313	-0.13584	-0.19365	-0.79414	-0.082038	-0.62016	-0.0076765	-0.094304	-0.16331	0.55125	0.33149	-0.38513	0.50879	-0.81961	0.1172	-1.0686	-0.62804
"TCGA-A5-A0GU"	0.62428	0.73784	-0.0943	0.22872	0.78287	-0.35016	-0.084623	-0.032954	0.16741	-0.21464	-0.91975	0.87138	0.46004	0.10231	0.16319	-0.039196	-0.50271	1.1206	0.51599	0.20348	-0.010128	0.039864	0.52627	-0.050745	-0.47101	0.64285	-0.11218	0.3198	-1.0008	0.11284	-0.019625	1.6286	1.0507	-0.56149	-0.74074	3.2559	0.60329	1.2938	0.65515	-0.40287	-0.073313	0.24838	0.21377	-0.57889	-0.51861	-0.036997	-0.21163	0.95719	0.0046385	0.33347	-0.056926	-0.059473	-0.24738	-0.22947	-0.0859	-0.03147	-0.15488	0.60347	0.24708	0.17044	0.012444	0.19915	-0.2099	-0.55324	-0.1021	-0.88995	-0.080954	-0.22349	-0.12771	-0.62241	-0.46807	-0.68009	-1.3137	-0.22013	-0.058673	0.14197	0.82837
"TCGA-A5-A0G5"	0.3527	-0.13751	0.13088	0.17637	1.7174	0.47524	-0.50016	0.080322	-0.13485	-0.086009	-0.73261	1.4971	0.14736	0.13861	0.47155	0.14344	0.0015856	-0.087695	-0.23127	-0.22669	0.42994	0.1664	-0.37421	0.15781	0.34376	0.011438	-0.052686	-0.07105	-0.33932	0.31833	-0.14814	0.09585	0.29217	0.085988	-0.47276	-1.0833	-0.25803	-0.068535	-0.60193	-0.09394	-0.24173	-1.0339	-0.76163	-0.12965	-0.26617	0.047156	0.043876	0.53052	0	-0.036158	0.025065	-0.19457	-0.6742	-0.3167	0.74425	0.14537	-0.1837	-0.26682	0.07577	0.038729	0.014078	-0.079072	-0.28367	-1.1953	0.23909	0.52626	0.14875	-0.015953	0.13077	0.59581	0.43927	-0.25998	-1.2925	0.3449	-0.016697	0.20521	0.23947
"TCGA-A5-A0GD"	0.46654	0.29828	-0.23575	0.10256	-0.084158	0.44093	-0.59551	-0.22415	0.13468	-0.12735	0.47264	0.49679	0.23549	-0.059042	0.094107	0.44512	0.063896	0.97992	-0.81507	-0.24765	0.15348	-0.18373	0.31813	-0.1888	-0.32608	-0.29786	0.13807	0.13037	-1.4462	-0.27686	-0.44651	1.0472	1.6436	0.78939	-0.63416	3.703	0.96898	0.0098273	0.54587	0.10263	-0.55194	2.4179	2.0474	0.76679	0.51875	0.32817	0.24266	-0.70692	-0.19607	0.587	0.051219	0.30899	0.72528	0.54193	1.4134	0.38533	0.50775	0.13666	-0.042048	-0.17435	0.14388	-0.082743	0.24947	-0.10131	-0.43253	0.046961	0.36947	-0.49536	-0.15606	1.2798	1.1234	0.43489	0.06803	-1.4342	-0.30287	0.7204	0.20565
"TCGA-A5-A0G2"	0.57746	-0.25663	-0.088417	-0.19429	1.8184	0.52513	-0.56152	0.25946	-0.11956	-0.018337	0.52513	0.91693	0.031397	0.096939	0.24381	0.72181	0.59506	0.15074	-1.2507	-0.019121	0.24593	0	0.28427	0.051274	0.77675	0.064408	0.3034	-0.065799	0.042505	0.022727	-0.18336	-1.246	-0.016346	-0.58134	0.11159	-1.0342	-0.15538	-0.10689	-0.75745	-0.80957	-0.25713	-1.1003	0.22861	0.33369	-0.34627	0.27169	0.18427	-0.36759	0.0099373	0.10775	0.17396	-0.19296	1.159	1.01	-0.22914	0.48772	0.78646	-0.2625	0.032048	-0.21802	0.10294	-0.11351	0.35542	0.02714	-0.16313	-0.65331	0.20698	-0.24509	-0.34808	0.42323	0.14906	0.36932	-1.7594	1.6297	-0.11632	0.66221	0.423
"TCGA-A5-A0GQ"	-0.73528	0.86015	-0.072854	0.11021	0.30811	-0.18724	-0.1675	-0.084056	0.29735	0.098019	-0.34144	1.0315	-0.41524	-0.16915	-0.27805	0.38005	-0.65064	-0.26087	-0.15114	0.50151	-0.31039	-0.11214	-0.65951	0.12502	-0.26938	0.61751	-0.024131	0.64248	-0.81069	-0.18102	0.53977	1.4613	-0.19911	-0.11415	-0.041503	2.7842	-0.84759	-0.13561	-0.49611	0.16058	-0.18624	1.3414	1.1164	0.18748	0.007572	-0.35299	-0.066209	-0.97398	0.025547	-0.38819	0.15191	-0.12214	-0.40158	0.077593	1.4146	-0.12456	0.12003	-0.34306	-0.26556	-0.56083	-0.25639	0.19292	0.17756	0.32268	-0.42689	-0.098303	0.015449	-0.22255	0.0096114	-1.4425	-1.6175	-0.31927	-0.37327	-1.3195	0.012187	1.0111	-0.63447
"TCGA-A5-A0GN"	0.16097	0.16187	-0.24409	0.16986	0.48542	0.46714	0.85366	-0.091408	0.1762	-0.25647	-0.55645	-1.1019	-0.007346	0.031399	0.043098	-0.23631	-0.2325	0.26809	-0.5589	-0.13578	0.20308	-0.10016	-0.2165	-0.072023	-0.37861	0.11535	-0.19743	-0.15289	-0.75424	0.55136	-0.050971	-0.44482	0.60489	-0.083661	0.026698	2.2554	0.47307	0.086913	-0.59111	-0.67862	-0.09646	1.6426	1.179	0.33547	0.77826	0.27495	0.3954	0.59639	0.1455	0.17367	0.12135	-0.25445	1.3871	0.71647	0.96003	0.047902	0.037109	1.0902	-0.049588	0.30699	-0.064614	0.66672	0.30458	-0.75884	-0.049984	0.32298	-0.1677	-0.12301	0.10055	0.70557	0.55551	0.13107	-0.70751	0.184	0.051198	0.93969	0.49339
"TCGA-A5-A0GE"	-0.59079	0.69739	-0.21347	-0.074376	1.429	-0.16844	0.31316	-0.052827	0.37319	-0.10189	-0.16353	0.99673	-0.41295	-0.055917	-0.29391	0.17907	-0.6775	-0.37508	-0.59875	0.62468	-0.21137	-0.055431	-0.49052	0.12944	-0.2807	0.14892	-0.18379	0.6013	0.20786	-0.1001	0.50865	1.3171	-0.85181	-0.73337	-0.55588	2.1726	-0.55098	-0.13323	0.17639	-0.30532	-0.36883	1.0599	1.4293	0.20069	0.09949	-0.42931	-0.12173	0.12858	0.11737	-0.39233	0.1917	0.11651	0.41026	0.32873	1.1897	-0.19151	-0.10869	-0.41857	-0.18026	-0.44281	-0.031079	0.064489	0.00010025	0.2481	-0.4995	0.18752	0.17931	-0.28417	0.16443	-0.88204	-1.3483	-0.52705	1.4827	1.5247	0.094284	0.4873	-0.87077
"TCGA-A5-A0GM"	0.076155	0.23398	-0.17051	-0.11951	-0.24463	-0.12604	-0.13993	0.015408	-0.06159	-0.30938	-0.56493	0.22323	-0.040652	-0.001388	0.037272	0.070802	-0.54361	0.73587	0.053867	0.046662	0.24296	-0.10785	0.16779	-0.072653	-0.54017	0.69369	0.094375	0.18384	-0.87352	0.044807	-0.071573	0.62272	0.97427	1.5711	-0.52287	2.7358	1.0855	-0.13256	0.096367	0.64666	-0.18774	1.289	1.5356	0.31361	0.23921	0.12203	0.16834	0.096827	0.019775	-0.042679	-0.14221	-0.11887	-0.66835	-0.37141	0.87975	0.0097609	-0.16756	-0.14413	-0.092287	0.015724	-0.18863	-0.1628	-0.20116	-0.8933	-0.0053151	0.91077	0.16731	-0.26627	-0.11621	-0.20457	-0.14509	0.49515	0.11384	0.57286	0.0015439	0.54281	0.22172
"TCGA-A5-A0GI"	0.55118	-0.24973	-0.12765	0.31988	-0.1946	0.23467	0.57397	-0.011478	0.32264	-0.14274	0.54693	-0.14998	0.43351	0.037595	-0.063728	-0.13044	-0.052918	0.85984	0.81062	0.096587	0.38368	0.15694	0.58957	-0.051111	-0.33955	0.12153	-0.0082634	-0.29631	-0.53837	0.56795	-0.43616	1.1578	0.57185	1.862	-0.58685	3.2421	0.53895	0.21665	0.03775	-0.28269	-0.39913	2.5943	2.0834	0.49915	0.53678	0.59679	0.27266	-0.89963	0.08016	0.21207	0.1235	-0.1619	0.30038	0.26899	0.41697	0.17486	-0.093866	0.33001	0.086403	0.072963	0	0.30621	-0.27929	-0.36571	0.018104	-0.416	0.11005	-0.1402	0.18544	0.31259	0.16663	0.36292	-1.8609	0.38101	-0.15553	-0.25604	0.67745
"TCGA-A5-A0GH"	0.42477	-0.20765	-0.14377	-0.84346	0.76386	0.22409	-0.64317	0.051625	-0.11834	0.30847	1.3103	-0.3331	0.29184	0.04709	0.016857	0.43855	0.78321	0.73411	-0.34546	-0.14237	0.21321	-0.077943	0.37474	-0.33388	-0.71783	-0.11248	0.15983	0.1988	-0.78687	0.098284	-0.23979	1.4566	0.95749	1.8169	-0.48031	0.02705	-0.33971	-0.29177	-0.79771	0.091225	-0.22511	2.1779	1.9558	0.71676	0.93097	0.21453	0.28222	-0.55785	-0.44757	0.56574	0.04787	-0.070994	0.37587	0.37321	0.43989	0.21817	0.35383	-0.31996	0.097057	0.1742	-0.2397	-0.21462	-0.05991	0.72386	-0.25062	0.12638	-0.19459	-0.32386	-0.040198	0.80425	1.1951	2.1254	-0.29859	2.5266	-0.1731	0.73384	0.70208
"TCGA-A5-A0GJ"	0.30717	-0.12276	-0.12357	-0.034988	-0.24929	0.54026	-0.13244	0.34048	-0.35012	-0.23601	-0.027104	-0.54229	0.11823	0.18208	0.051685	-0.019565	-0.1113	-0.51089	-1.2399	-0.12859	0.032102	-0.044822	-0.46441	-0.099967	0.18787	0.50874	0.082006	-0.4483	-0.82651	0.37188	-0.21367	0.98561	0.46864	1.4629	-0.84946	2.6083	1.1993	1.4098	0.31516	-0.25665	0.84432	1.512	2.1259	0.20887	0.12096	0.31611	0.53757	-0.74432	0	-0.06713	-0.06711	-0.34899	-0.967	-0.50518	0.01965	0.11522	0.065264	-0.42564	0.086846	-0.091095	-0.15137	-0.14734	-0.31852	-1.3761	-0.16974	0.65325	-0.043691	-0.12515	0.68027	0.75776	0.82308	-0.04501	-0.18202	0.10706	-0.03628	0.84394	0.65998
"TCGA-B5-A0K1"	0.317	0.29485	0.13913	-0.015527	0.25768	0.38934	-0.70029	-0.1188	0.03547	0.1619	-0.38349	0.66403	0.018476	-0.0084347	0.11744	0.0028521	-0.31972	1.4768	0	-0.057116	0.21981	-0.090499	0.29838	-0.057833	-0.43924	0.56881	-0.10191	0.054501	-0.9183	0.033977	-0.18308	1.7651	2.0973	1.449	-0.64351	3.5564	0.53165	0.14709	0.81037	0.31565	-0.57224	2.3862	2.0712	1.2509	1.2112	0.59093	0.50841	-0.66848	-0.2126	0.38321	0.17503	0.044323	1.519	1.1704	0.99886	0.070514	0.091835	1.1294	-0.0091849	0.52306	0.39274	0.30159	1.1835	0.44441	-0.35797	0.15865	-0.013146	-0.28427	-0.16488	-0.35841	-0.5399	0.589	-1.0585	-0.85714	-0.23001	1.1614	0.36787
"TCGA-B5-A0K0"	0.37883	-0.0047431	-0.42172	0.24502	2.0691	-0.35393	0.79072	-0.31178	0.11822	-0.51553	-0.56498	-0.88882	0.074427	-0.12192	-0.03646	-0.074278	-0.40199	1.1791	1.1575	-0.028016	-0.2628	-0.12701	0.17764	0.095232	-0.28049	0.18494	-0.34134	0.090055	-0.10186	0.15023	-0.34911	0.78703	0.23098	-0.092905	0.0073455	1.2241	0.18986	0.41922	0.21437	0.39823	-0.51683	-0.87339	-0.8354	-0.56886	-0.51619	-0.2744	-0.42281	0.50238	-0.11064	-0.27246	-0.16067	-0.25313	-0.55572	-0.44148	-0.83307	-0.35552	-0.3616	-0.23283	0.055745	-0.13787	0.13562	0	-0.14086	-1.0365	-0.018135	-1.2901	-0.20602	-0.40534	-0.30786	-0.47554	-0.31112	-0.816	-1.376	1.2006	-0.37611	0.24284	0.2152
"TCGA-B5-A0JZ"	0.71351	0.026443	0.00081678	0.72157	0.4369	-0.18452	0.3923	0.34623	-0.19301	-0.1275	0.18898	-0.29319	0.32651	-0.033229	0.24286	0.22456	-0.23524	0.91809	-0.53253	-0.14697	-0.17064	-0.069044	0.22407	-0.035062	-0.39603	0.23582	-0.041463	0.052685	-0.9688	0.35016	-0.2584	0.79936	1.2957	1.5819	-0.62786	3.1453	0.90948	1.5332	-0.035214	-0.40929	-0.22274	2.1215	2.1703	0.9156	0.76164	0.23602	0.3122	-1.0203	0.019251	-0.23158	-0.11882	-0.43773	-0.80256	-0.53506	-0.7697	-0.19471	-0.14341	-0.11755	0.043992	-0.084627	-0.063964	-0.0083495	-0.2538	-0.057167	-0.092943	-0.79882	-0.062454	-0.28454	-0.34904	-0.6179	-0.2905	-0.38852	-1.1214	1.5217	-0.1753	0.71428	0.38707
"TCGA-AX-A06D"	0.51909	0.9345	-0.01867	-0.72282	-0.619	0.057402	-0.62782	0.11269	-0.41448	-0.37173	-1.2628	-0.73109	0.25086	0.010545	0.058515	0.24064	-0.71057	0.5531	-1.1646	-0.10776	0.47225	0.050687	-0.066796	-0.010405	-0.35187	-0.12821	0.063966	-0.51928	0.1205	0.28967	0	1.1139	0.52019	0.89408	-0.13705	-0.94555	-0.15128	-0.039256	-0.84946	-0.48536	0.37047	-0.27973	0.084361	-0.096807	0.064493	-0.088148	-0.22644	0.63231	0.019799	0.22242	-0.029551	-0.028882	0.013634	-0.23969	-0.044155	0.35047	0.44026	-0.17023	0.14388	0.089673	0.046948	-0.18276	-0.16694	-1.4468	-0.045507	1.7753	0.1772	-0.22735	-0.3619	-0.40059	-0.47383	1.0471	-0.93853	-0.045521	0.11053	1.0275	-0.88718
"TCGA-AP-A0LT"	0.6365	0.25683	-0.13407	0.66842	0.6352	-0.20754	0.43811	0.25389	0.024141	0	1.3845	-0.2625	0.48818	0.0071584	0.16873	0.62776	0.34958	0.42764	-1.2779	-0.11084	-0.29197	-0.052579	0.3179	0.028174	-0.28375	0.40906	0.38288	0.30486	-0.039138	0.14899	-0.2023	0.99198	0.9069	1.2445	-0.38617	1.6774	0.64454	-0.050383	0.073257	0.0056901	-0.33324	1.4751	0.99882	-0.4684	-0.57727	-0.048436	-0.33559	-1.2008	-0.022379	-0.068706	-0.067545	-0.30091	0.20817	-0.069983	-0.40976	0.82545	1.268	-0.38761	0.15012	-0.20588	0.054455	-0.37291	-0.41492	-1.4659	-0.20382	-0.24299	0.20065	-0.38942	-0.28193	0.7863	0.053341	-0.35883	-0.55992	0.99871	-0.22129	0.88704	0.27426
"TCGA-AP-A0LP"	0.56621	-0.33651	-0.17726	-0.42916	-0.3369	0.38455	-0.53616	0.052026	-0.0039897	-0.15285	-1.0201	-0.17259	0.2188	0.0074084	0.079131	-0.00050399	-0.50918	0.6837	0.12516	-0.098368	0.090173	-0.12808	0.089582	-0.069325	-0.52865	0.30169	0.15571	0.2377	-0.88266	-0.017266	-0.046206	0.75926	0.77791	0.84302	-0.91594	4.331	1.5509	-0.052508	0.1864	-0.64864	-0.2424	2.6318	1.9792	0.40559	0.30391	0.44129	0.24091	0.14151	0.11981	0.21961	-0.021515	0.22647	1.2996	0.74672	0.68666	0.34072	0.021872	0.25951	0.052318	-0.074939	-0.12638	0.49611	-0.1373	0.28962	-0.21889	-0.15666	0.018587	0.14644	0.088174	0.2614	-0.20215	-0.31695	-0.32368	-0.76921	-0.10153	0.26314	0.59725
"TCGA-AP-A0LN"	0.24366	1.2752	0	0.84766	0.18187	-0.78313	0.63011	0.3098	0.2097	-0.24235	-1.0327	0.28029	0.15351	0.064794	0.10755	0.045943	-0.53523	1.0324	0.60821	0.33597	-0.070795	-0.098143	0.64508	0.11354	-0.32857	1.0275	-0.21084	0.53831	-0.40823	1.0109	0.014224	0.4625	0.77466	-0.025286	-0.81152	3.3046	0.16189	0.59806	0.39702	-0.14938	-0.049145	-1.1914	-1.0149	-1.5542	-1.4978	-0.32449	-0.41323	-0.97904	-0.065555	-0.33081	-0.10718	-0.35078	-1.1475	-0.52439	-0.76466	-0.36864	-0.42697	-0.30811	0.074689	-0.22634	0.011351	-0.094099	-0.50803	-1.4434	-0.40186	-1.8123	-0.18245	-0.016413	-0.31799	-1.5309	-1.6183	-1.2285	-1.5181	-0.74522	-0.04325	0.57565	0.66332
"TCGA-AP-A0LM"	-0.078286	0.7517	-0.098948	0.34686	3.3862	-0.42402	-0.068588	0.019186	0.18959	-0.18968	0.41319	1.718	-0.11517	0	-0.0094435	0.22271	-0.42822	0.7593	-0.2836	0.21317	-0.14324	-0.32369	0.34514	0.11139	-0.435	0.55805	-0.11025	0.15879	-0.83259	0.058139	0.074875	1.6211	1.2043	1.2835	0.37019	1.4571	-0.21997	0.0092691	-0.45232	-0.32702	-0.10387	-1.2622	-1.0816	-1.4371	-1.4706	-0.3523	-0.5506	0.57953	-0.14815	-0.41573	-0.15683	-0.29624	-1.0999	-0.51505	-0.46386	0.081337	-0.098957	-0.52823	-0.061296	-0.17199	-0.17783	-0.19756	-0.52328	-1.6728	-0.13855	-0.72486	-0.020092	-0.36299	-0.29663	-0.23201	-0.04714	-1.2097	0.29958	0.78752	-0.02537	0.61925	0.39649
"TCGA-AP-A0LL"	0.61861	0.25331	-0.012298	0.73548	-0.31994	0.12012	1.2317	0.035856	0	-0.23702	-0.62247	-0.98154	0.33884	0.15613	0.018661	-0.15736	-0.27588	0.55467	0.36268	0.14182	0.10032	-0.1006	0.16061	-0.067265	-0.55324	0.70291	-0.3047	0.13417	0.0080509	0.94909	-0.15324	-0.92359	0.6363	0.48022	-0.5664	3.0837	1.8852	0.38766	0.49486	-0.69864	-0.13831	2.139	1.7918	0.20502	0.5495	0.39235	0.45035	0.80575	-0.034819	0.013713	-0.16185	-0.070167	-0.67474	-0.3369	1.0175	-0.23373	-0.22722	0.11844	0.23782	-0.16178	0.0057752	0.090927	-0.34137	-0.88782	0.1794	0.3905	-0.0020226	-0.25376	-0.0021105	-0.38193	-0.40149	-0.41583	-1.4001	0.7989	-0.036648	0.86236	0.94659
"TCGA-AP-A0LJ"	-0.28421	0.33657	-0.15261	0.24266	0.87455	-0.6015	0.67548	-0.24036	0.02408	-0.14466	-1.086	-0.32136	-0.009841	-0.10923	0.012346	-0.0069488	-0.40369	0.79306	1.1372	0.32727	-0.27557	-0.18571	0.44983	0.076891	-0.11348	0.25537	-0.38113	0.20398	0.56955	-0.10668	-0.047449	0.27185	0.7575	-0.34151	-0.44932	2.2042	0.21238	0.56726	0.92478	0.20633	-0.62008	-0.60919	-0.7029	-1.5293	-1.3465	-0.54654	-0.47154	-0.31876	0.013152	-0.031341	-0.043705	-0.11633	-0.99856	-0.65301	-1.1683	-0.48293	-0.59209	-0.13768	-0.12845	-0.37964	0.17421	-0.013199	-0.31469	-1.56	-0.81011	-1.5324	0.053958	-0.27386	-0.28137	-0.94346	-0.63612	-1.2811	1.3176	1.0506	-0.17095	-0.38431	0.033794
"TCGA-AP-A0LI"	-0.33161	-0.1067	0.071598	1.0622	2.1318	-0.68314	-0.20266	-0.11065	-0.10627	0.15615	1.4919	2.0034	-0.14764	-0.036296	0.063858	0.62199	0.147	-0.28141	0.059031	0.20429	-0.12606	0.22371	0.46291	0.22877	0.954	-0.13849	0.061034	0.016005	-0.67112	-0.024172	0	0.56984	0.005313	-1.002	-0.30993	-0.80668	-0.51778	-0.022079	-0.56379	-0.38906	-0.52669	-1.5986	-1.1479	-2.1722	-1.5997	-0.7072	-0.42998	-0.33739	0.22597	-0.21481	-0.099154	-0.19738	-0.84991	-0.39487	-1.2334	0.076071	-0.40119	-0.15996	-0.12657	-0.25589	0.11494	0.19698	-0.29368	-1.5168	0.018529	-0.92281	0.30918	-0.089273	-0.45928	-0.32797	-0.096532	-1.2048	-1.0417	-1.1692	-0.10605	-1.1439	-0.28129
"TCGA-AP-A0LH"	0.32376	-0.20693	-0.086673	0.42353	0.65014	0.12894	-0.40799	0.039527	0.18624	0.17157	0.97576	1.7095	0.013697	-0.074974	-0.039368	0.28362	0.1812	0.26075	0.02893	-0.19663	-0.0061375	-0.24218	0.11695	-0.0039695	-0.090259	0.36543	0.035181	-0.087815	-0.26053	0.13189	0.0030954	1.1731	1.2626	0.79267	-0.96807	3.0513	0.30739	0.19919	2.2513	0.20355	-0.080413	-1.0207	-1.0691	-1.4072	-1.0432	-0.22952	-0.53326	0.88921	0.001265	-0.076759	-0.13883	0.26062	-0.42496	0.28633	0.6955	-0.16884	-0.21305	-0.14387	0.034598	-0.23751	-0.046738	0.065678	-0.42052	-0.89846	-0.41032	-0.42677	-0.094676	-0.32002	0.099301	-0.64885	-1.072	-0.086823	0.32471	-1.6505	-0.09228	0.28112	0.42811
"TCGA-AP-A0LG"	0.66712	0.47397	-0.075414	0.60524	0	-0.62593	0.62302	0.060272	0.28162	-0.024485	1.2579	0.26476	0.52502	-0.022902	0.16664	0.84793	0.60781	0.039685	0.047714	0.046157	-0.38074	-0.002082	0.4746	0.14825	-0.28309	0.21012	0.21398	0.50437	0.26403	0.010417	0.03086	0.38827	1.4085	0.49509	-0.079389	2.1352	0.61312	0.071626	-0.35751	-0.51722	-0.15595	-0.47642	-0.9077	-2.0753	-1.4177	-0.28909	-0.39223	-1.0223	0.090724	-0.12739	-0.054643	-0.092334	-0.73719	-0.43081	-1.4534	0.24207	0.13303	-0.17173	0.16523	-0.28291	0.125	-0.011499	-0.37831	-1.3893	-0.39198	-1.5805	0.13814	-0.18039	-0.33754	-0.40474	-0.19056	-1.2551	-0.61962	1.2614	0.077789	0.54779	0.26565
